Band,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
sdssr,aligned_supersecret_rp_2459701d4260999202_2022d05d01T22d04d45d374_1a0845542_125d286_kb56_sophiarisin1.fit,90,0,59701.4207,2459701.421,NaN,NaN,2459701.425,1.084554,NaN,NaN,125.286,NaN,NaN,7.015868,7,13,20,0.388475,1.43167,0.698485,0.000519,0.002023,0.000987,748.632511,707.706193,707.706193,1118794.944,775.071306,1499.700319,969.889188,1500.200319,1032.610812,12.726203,11.576647,434624.0443,153.93804,496.374827,13.509042,0.001449,875.596465,28454.90234,2823.370002,354.949169,725.707903,5.608395,5.687664,5.834315,5.541013,320.89808,0.936453,1196.814312,451.057558,1197.314312,1551.442442,12.731794,11.624829,658701.7843,589.689363,13.24,0.000972,1117.031823,45034.01953,4279.005918,294.646169,4.881072,5.463945,5.681189,5.246702,323.92024,0.932844,2283.04119,629.671633,2283.54119,1372.828367,12.72989,11.452589,460093.1593,502.993026,13.23,0.001186,914.710812,30601.81836,2988.820432,292.89018,4.104661,5.26532,5.41925,5.111389,323.481086,0.959902
sdssr,aligned_supersecret_rp_2459702d5395506620_2022d05d03T00d48d13d369_1a1455213_125d272_kb95_sophiarisin1.fit,91,0,59702.53421,2459702.534,NaN,NaN,2459702.539,1.145521,NaN,NaN,125.272,NaN,NaN,7.044011,7,13,20,0.384994,1.433289,0.697696,0.000504,0.00198,0.000964,763.962378,724.063151,724.063151,1160499.425,785.930587,1499.803851,969.260602,1500.303851,1033.239398,12.726203,11.576652,446785.0223,153.93804,500.467507,13.518816,0.00142,892.735325,19327.44336,2902.369175,335.690779,725.707903,4.697845,5.89696,6.471047,5.322873,24.011019,0.91684,1191.66371,452.0766,1192.16371,1550.4234,12.731793,11.624826,683573.2453,598.484211,13.24,0.00095,1142.174234,29282.89844,4440.573917,278.960404,4.544222,5.815617,6.379002,5.252232,24.044591,0.917425,2281.856754,621.236603,2282.356754,1381.263397,12.729889,11.452594,476926.1797,509.414896,13.23,0.001159,936.223466,20660.5332,3098.169755,275.849094,4.874098,5.802872,6.373651,5.232092,23.631843,0.91757
sdssr,aligned_supersecret_rp_2459702d5411618170_2022d05d03T00d50d32d912_1a1505417_125d277_kb95_sophiarisin1.fit,92,0,59702.53583,2459702.536,NaN,NaN,2459702.54,1.150542,NaN,NaN,125.277,NaN,NaN,6.389214,7,13,20,0.385447,1.421997,0.703237,0.000503,0.001958,0.000968,765.950151,726.175895,726.175895,1164918.999,787.306638,1499.909114,969.016654,1500.409114,1033.483346,12.726203,11.576657,449014.1293,153.93804,501.558841,13.51754,0.001417,895.237194,24939.64844,2916.849723,336.051596,725.707903,4.131012,5.345379,5.470475,5.220283,30.849313,0.990265,1191.771251,451.847242,1192.271251,1550.652758,12.731793,11.624831,683944.3473,598.669219,13.24,0.00095,1142.441143,38502.96875,4442.98464,279.464176,3.970771,5.235434,5.36021,5.110659,28.371508,0.992454,2281.977362,620.998942,2282.477362,1381.501058,12.72989,11.452592,480974.6519,511.318793,13.23,0.001154,940.655141,27143.57422,3124.469117,276.023783,4.021849,5.231883,5.351308,5.112457,28.965529,0.992614
sdssr,aligned_supersecret_rp_2459702d5427845391_2022d05d03T00d52d52d571_1a1557342_125d281_kb95_sophiarisin1.fit,93,0,59702.53745,2459702.537,NaN,NaN,2459702.542,1.155734,NaN,NaN,125.281,NaN,NaN,5.664952,7,13,20,0.384751,1.42279,0.702844,0.000502,0.001957,0.000967,766.21979,727.046852,727.046852,1167781.442,788.270997,1500.110178,969.722166,1500.610178,1032.777834,12.726203,11.576654,449305.296,153.93804,501.868569,13.519501,0.001416,895.264864,28335.47461,2918.741176,337.988878,725.707903,3.688483,5.165236,5.197564,5.132907,343.612344,0.999778,1191.965209,452.544677,1192.465209,1549.955323,12.731793,11.624827,685782.9046,599.505233,13.24,0.000949,1143.914793,48120.58594,4454.928129,280.884292,3.415369,5.019141,5.030932,5.007351,320.116298,0.999301,2282.146413,621.688319,2282.646413,1380.811681,12.72989,11.452597,481998.5377,511.824814,13.23,0.001152,941.725616,34597.27344,3131.120401,276.363236,3.50179,4.972786,4.96383,4.981742,310.409797,0.99949
sdssr,aligned_supersecret_rp_2459702d5443956861_2022d05d03T00d55d12d088_1a1610817_125d272_kb95_sophiarisin1.fit,94,0,59702.53906,2459702.539,NaN,NaN,2459702.544,1.161082,NaN,NaN,125.272,NaN,NaN,5.570728,7,13,20,0.386508,1.426473,0.70103,0.000503,0.001961,0.000964,768.324616,727.49774,727.49774,1169729.38,788.82082,1500.084345,969.356973,1500.584345,1033.143027,12.726204,11.576654,452110.1274,153.93804,503.291145,13.514553,0.001412,898.307335,28813.86328,2936.961698,339.05011,725.707903,3.79438,5.148214,5.040805,5.255622,76.085579,0.997776,1191.923365,452.177471,1192.423365,1550.322529,12.731793,11.62483,687659.5894,600.105864,13.24,0.000947,1145.897134,45704.99609,4467.119299,278.935856,3.679136,5.015082,4.867438,5.162727,87.839947,0.996519,2282.122298,621.326467,2282.622298,1381.173533,12.72989,11.452594,482069.7901,511.968006,13.23,0.001152,941.601399,34291.63672,3131.583266,277.631405,3.573715,4.969028,4.821047,5.117008,83.043234,0.996241
sdssr,aligned_supersecret_rp_2459702d5460070320_2022d05d03T00d57d31d422_1a1665612_125d278_kb95_sophiarisin1.fit,95,0,59702.54067,2459702.541,NaN,NaN,2459702.545,1.166561,NaN,NaN,125.278,NaN,NaN,5.529749,7,13,20,0.383628,1.42714,0.700702,0.0005,0.001959,0.000962,767.022817,728.669638,728.669638,1173137.05,789.827839,1499.7279,969.345022,1500.2279,1033.154978,12.726204,11.576656,450048.1997,153.93804,502.45676,13.522675,0.001415,895.695383,29598.86328,2923.567168,340.65592,725.707903,3.847627,5.205183,5.23406,5.176306,18.482571,0.999807,1191.58718,452.199972,1192.08718,1550.300028,12.731793,11.624829,689795.7076,600.962358,13.24,0.000946,1147.818493,50291.51953,4480.995779,279.06529,3.606868,5.05699,5.046998,5.066982,302.304664,0.999915,2281.765246,621.29987,2282.265246,1381.20013,12.72989,11.452598,483341.3425,512.51562,13.23,0.001151,943.076316,35515.22656,3139.843423,277.130722,3.564024,5.007646,5.014601,5.00069,14.341489,0.99999
sdssr,aligned_supersecret_rp_2459703d4565498070_2022d05d03T22d48d58d854_1a0464256_100d418_kb56_sophiarisin1.fit,96,0,59703.45126,2459703.451,NaN,NaN,2459703.456,1.046426,NaN,NaN,100.418,NaN,NaN,6.070488,7,13,20,0.379921,1.434698,0.697011,0.000585,0.002313,0.001124,649.502111,620.385654,620.385654,877589.848,693.057614,1500.495161,969.9385,1500.995161,1032.5615,12.726203,11.576666,333414.5456,153.93804,440.665455,13.533218,0.00167,756.616026,15072.49023,2165.90094,310.20836,725.707903,4.117895,5.877208,6.363527,5.390888,328.99184,0.87729,1197.552794,451.215428,1198.052794,1551.284572,12.731793,11.624842,517138.5714,526.913005,13.24,0.001106,981.449626,24252.43555,3359.394282,264.781031,4.295496,5.858107,6.355174,5.361041,330.025979,0.886801,2283.838995,629.571687,2284.338995,1372.928313,12.729889,11.45259,360451.2766,450.212774,13.23,0.001355,800.624277,16437.65039,2341.534793,261.035801,4.268324,5.870357,6.353528,5.387186,331.03766,0.905196
sdssr,aligned_supersecret_rp_2459703d4578702948_2022d05d03T22d50d53d448_1a0459892_100d285_kb56_sophiarisin1.fit,97,0,59703.45259,2459703.453,NaN,NaN,2459703.457,1.045989,NaN,NaN,100.285,NaN,NaN,6.272072,7,13,20,0.37912,1.432905,0.697883,0.000584,0.002307,0.001124,649.271091,621.028364,621.028364,878943.6862,693.473203,1500.419183,969.341557,1500.919183,1033.158443,12.726203,11.576654,333224.7561,153.93804,440.775146,13.53551,0.001671,755.997154,17052.82227,2164.668045,312.315556,725.707903,4.358557,5.654639,5.986869,5.32241,330.511407,0.948373,1197.471011,450.615812,1197.971011,1551.884188,12.731793,11.624827,517670.3497,527.049783,13.24,0.001105,982.203894,26565.5918,3362.848777,263.555418,4.220406,5.5796,5.931648,5.227551,332.111551,0.950055,2283.742911,628.955216,2284.242911,1373.544784,12.72989,11.452586,361273.3365,450.692367,13.23,0.001354,801.596306,19335.9082,2346.874992,261.494755,4.166766,5.535642,5.795786,5.275497,332.066597,0.972066
sdssr,aligned_supersecret_rp_2459703d4592032060_2022d05d03T22d52d48d062_1a0456193_100d286_kb56_sophiarisin1.fit,98,0,59703.45391,2459703.454,NaN,NaN,2459703.459,1.045619,NaN,NaN,100.286,NaN,NaN,6.597479,7,13,20,0.379214,1.430435,0.699088,0.000591,0.00233,0.001139,641.512295,613.800784,613.800784,861153.2631,687.564384,1500.116136,969.554916,1500.616136,1032.945084,12.726203,11.576662,326561.6911,153.93804,437.206249,13.535238,0.001691,746.928233,13802.87207,2121.383974,312.759675,725.707903,4.562219,6.168397,6.507026,5.829767,330.138954,0.952864,1197.177234,450.852174,1197.677234,1551.647826,12.731792,11.624835,506832.587,522.383771,13.24,0.001118,970.230346,22022.91797,3292.445369,266.528506,4.506129,6.118528,6.440218,5.796838,330.317367,0.957651,2283.435612,629.159525,2283.935612,1373.340475,12.729889,11.452586,354320.6761,447.057019,13.23,0.001369,792.562607,15657.11523,2301.709675,262.025494,4.452017,6.032905,6.224234,5.841576,326.969287,0.975613
sdssr,aligned_supersecret_rp_2459703d4605363361_2022d05d03T22d54d43d112_1a0453134_100d289_kb56_sophiarisin1.fit,99,0,59703.45525,2459703.455,NaN,NaN,2459703.46,1.045313,NaN,NaN,100.289,NaN,NaN,6.995598,7,13,20,0.380207,1.428542,0.700014,0.000593,0.002333,0.001143,640.781148,612.449105,612.449105,857807.2523,686.471729,1499.875548,969.829529,1500.375548,1032.670471,12.726203,11.576665,326144.6008,153.93804,436.965122,13.532399,0.001693,746.385889,13470.60742,2118.674505,312.622639,725.707903,4.960588,6.271347,6.564997,5.977696,328.154112,0.955547,1196.935686,451.12694,1197.435686,1551.37306,12.731792,11.624838,504588.2483,521.365242,13.24,0.001121,967.821036,21001.74414,3277.865875,266.591983,4.80613,6.23948,6.561762,5.917198,329.919205,0.957122,2283.212613,629.398809,2283.712613,1373.101191,12.729889,11.452591,353219.004,446.56659,13.23,0.001372,790.966033,14845.57324,2294.553081,262.997246,4.622596,6.066551,6.261657,5.871445,326.880494,0.974568
sdssr,aligned_supersecret_rp_2459703d4618577380_2022d05d03T22d56d37d298_1a0450758_100d286_kb56_sophiarisin1.fit,100,0,59703.45657,2459703.457,NaN,NaN,2459703.461,1.045076,NaN,NaN,100.286,NaN,NaN,7.142981,7,13,20,0.380106,1.429099,0.699742,0.000591,0.002325,0.001139,642.816944,614.592804,614.592804,862878.7973,688.083954,1499.617393,969.955749,1500.117393,1032.544251,12.726203,11.576664,327985.4544,153.93804,438.098691,13.532688,0.001688,748.65655,14880.60254,2130.632911,313.920874,725.707903,5.076149,6.207846,6.576839,5.838854,329.587871,0.94095,1196.673619,451.277084,1197.173619,1551.222916,12.731792,11.62484,507652.9534,522.61269,13.24,0.001117,971.375099,22084.89453,3297.774568,264.824218,4.970292,6.13313,6.561873,5.704387,331.79655,0.936766,2282.932911,629.570713,2283.432911,1372.929287,12.729889,11.452581,355225.8439,447.588543,13.23,0.001367,793.643737,15563.90527,2307.589754,262.526249,4.386902,5.986537,6.290787,5.682287,330.20145,0.959868
sdssr,aligned_supersecret_rp_2459703d9379876209_2022d05d04T10d22d17d198_1a1638257_99d945_kb27_sophiarisin1.fit,101,0,59703.93272,2459703.933,NaN,NaN,2459703.937,1.163826,NaN,NaN,99.945,NaN,NaN,10.141355,7,13,20,0.378499,1.369837,0.730014,0.000571,0.002149,0.001145,662.811773,637.438886,637.438886,913330.4002,705.587471,1499.604459,969.613793,1500.104459,1032.886207,12.726204,11.576674,345694.4317,153.93804,447.994443,13.537289,0.001637,771.648928,8097.801758,2245.672555,317.704022,725.707903,7.486563,7.109217,7.141126,7.077308,43.086717,0.981907,1185.096271,457.909938,1185.596271,1544.590062,12.731792,11.624839,527932.4535,532.227614,13.24,0.001094,991.929843,10140.90723,3429.512637,270.290965,7.786304,7.377546,7.424897,7.330194,41.025221,0.991386,2275.144631,611.745268,2275.644631,1390.754732,12.72989,11.452599,385397.9466,463.235843,13.23,0.001304,831.969185,8131.197754,2503.591358,261.228679,8.008219,7.34969,7.300257,7.399123,48.162915,0.985096
sdssr,aligned_supersecret_rp_2459703d9393097390_2022d05d04T10d24d11d935_1a1691638_99d943_kb27_sophiarisin1.fit,102,0,59703.93405,2459703.934,NaN,NaN,2459703.939,1.169164,NaN,NaN,99.943,NaN,NaN,11.30755,7,13,20,0.389023,1.324796,0.754833,0.000579,0.00207,0.00118,671.392301,639.902906,639.902906,914358.5542,705.87181,1499.352435,970.045478,1499.852435,1032.454522,12.726203,11.576664,355706.5325,153.93804,453.086338,13.507512,0.001616,785.074505,7443.153809,2310.712365,315.684334,725.707903,7.628795,6.915126,6.827545,7.002707,52.837233,0.991213,1184.857485,458.342496,1185.357485,1544.157504,12.731792,11.62483,521051.5885,529.182742,13.24,0.001102,984.634507,10362.89746,3384.813711,270.794568,7.759056,7.118049,7.214424,7.021674,35.60886,0.992929,2274.843774,612.16614,2275.343774,1390.33386,12.72989,11.452595,393306.9657,467.140919,13.23,0.001289,841.945011,8038.104492,2554.969295,259.731771,8.393443,7.177403,7.055794,7.299013,57.401123,0.993478
sdssr,aligned_supersecret_rp_2459703d9406340462_2022d05d04T10d26d06d159_1a1745968_99d941_kb27_sophiarisin1.fit,103,0,59703.93537,2459703.935,NaN,NaN,2459703.94,1.174597,NaN,NaN,99.941,NaN,NaN,12.138236,7,13,20,0.381544,1.35754,0.736626,0.000574,0.00213,0.001156,664.560253,637.449022,637.449022,911749.3779,704.987395,1499.65645,969.808043,1500.15645,1032.691957,12.726202,11.576669,347872.5763,153.93804,449.066861,13.528589,0.001633,774.65653,7078.34082,2259.822044,316.857884,725.707903,8.154037,7.085063,7.040571,7.129555,49.544961,0.993681,1185.181004,458.213871,1185.681004,1544.286129,12.731792,11.624835,525011.8196,530.925536,13.24,0.001097,988.861495,9617.608398,3410.539848,270.363838,8.247183,7.294787,7.402258,7.187317,30.396527,0.996355,2275.214499,611.940198,2275.714499,1390.559802,12.729889,11.45259,386737.5584,463.816023,13.23,0.001301,833.816728,7297.643066,2512.293636,260.102683,8.705938,7.341245,7.236033,7.446456,55.315517,0.993385
sdssr,aligned_supersecret_rp_2459703d9419580591_2022d05d04T10d28d00d278_1a1801511_99d94_kb27_sophiarisin1.fit,104,0,59703.93669,2459703.937,NaN,NaN,2459703.941,1.180151,NaN,NaN,99.94,NaN,NaN,12.68498,7,13,20,0.37884,1.356626,0.737123,0.000573,0.002133,0.001159,660.955917,636.127577,636.127577,908643.3923,704.071947,1499.266213,970.006151,1499.766213,1032.493849,12.726203,11.576662,344230.5468,153.93804,447.319571,13.536311,0.001641,769.540545,6653.787109,2236.162983,318.749255,725.707903,8.44184,7.271605,7.190221,7.352989,52.780956,0.99304,1184.733515,458.35385,1185.233515,1544.14615,12.731794,11.624833,523073.7089,530.12994,13.24,0.0011,986.68962,9049.259766,3397.949648,271.250013,8.509645,7.456687,7.462546,7.450828,43.954304,0.998146,2274.777922,612.139578,2275.277922,1390.360422,12.729889,11.452595,385569.6834,463.33525,13.23,0.001304,832.161342,6798.934082,2504.70698,261.344995,8.96522,7.492319,7.343585,7.641053,59.353394,0.993173
sdssr,aligned_supersecret_rp_2459703d9432944539_2022d05d04T10d29d55d754_1a1859097_99d937_kb27_sophiarisin1.fit,105,0,59703.93803,2459703.938,NaN,NaN,2459703.943,1.18591,NaN,NaN,99.937,NaN,NaN,14.342278,7,13,20,0.381247,1.370887,0.729455,0.000591,0.002216,0.001179,644.982835,618.726379,618.726379,867425.2398,690.285459,1499.659906,969.937056,1500.159906,1032.562944,12.726204,11.576653,330703.0272,153.93804,440.04051,13.529435,0.001682,751.528597,5161.900879,2148.286591,318.552656,725.707903,9.816521,7.888654,7.809734,7.967573,51.91448,0.992994,1185.116281,458.456593,1185.616281,1544.043407,12.731791,11.624842,501559.9086,520.648208,13.24,0.001126,963.337435,7062.897461,3258.193417,274.417865,10.077073,8.056393,8.149883,7.962902,36.455449,0.993764,2275.098615,612.127085,2275.598615,1390.372915,12.729889,11.45259,365865.3312,453.232235,13.23,0.001344,807.2359,5490.780762,2376.705142,262.728553,10.44826,8.116654,8.030703,8.202606,51.091837,0.989932
sdssr,aligned_supersecret_rp_2459704d4153147591_2022d05d04T21d49d41d168_1a0890434_100d28_kb95_sophiarisin1.fit,106,0,59704.41009,2459704.41,NaN,NaN,2459704.415,1.089043,NaN,NaN,100.28,NaN,NaN,8.290004,7,13,20,0.365836,1.432652,0.698006,0.000545,0.002202,0.001073,671.199957,650.609505,650.609505,952913.7325,717.940988,1499.774373,969.569838,1500.274373,1032.930162,12.726203,11.576654,348610.2723,153.93804,448.079225,13.574234,0.001616,778.010345,24217.99023,2264.614206,302.927388,725.707903,3.504366,4.7997,4.979108,4.620293,330.130151,0.978054,1191.72894,452.172119,1192.22894,1550.327881,12.731793,11.624831,561195.7183,546.125954,13.24,0.001056,1027.593936,45613.22656,3645.594801,260.693658,3.616832,4.70241,4.894986,4.509834,329.559583,0.971766,2281.98436,621.770388,2282.48436,1380.729612,12.72989,11.452594,391718.0142,466.031871,13.23,0.001291,840.53911,30688.66602,2544.647276,256.594943,3.406538,4.668647,4.865097,4.472197,330.192758,0.972416
sdssr,aligned_supersecret_rp_2459704d4166590809_2022d05d04T21d51d37d001_1a0865253_100d275_kb95_sophiarisin1.fit,107,0,59704.41143,2459704.411,NaN,NaN,2459704.416,1.086525,NaN,NaN,100.275,NaN,NaN,6.287389,7,13,20,0.364764,1.433982,0.697359,0.000543,0.002199,0.001069,671.958623,652.154436,652.154436,957008.4159,719.261246,1499.309423,969.084633,1499.809423,1033.415367,12.726203,11.576653,349082.1595,153.93804,448.382259,13.577421,0.001615,778.536958,28128.37109,2267.679642,303.455861,725.707903,3.684531,4.819046,4.773582,4.864509,307.644413,0.994481,1191.235843,451.687539,1191.735843,1550.812461,12.731793,11.624831,563822.1276,547.254442,13.24,0.001053,1030.274192,44583.63281,3662.656271,260.504603,3.416654,4.623833,4.616915,4.630751,314.126808,0.99036,2281.491478,621.277401,2281.991478,1381.222599,12.72989,11.452594,393186.2883,466.743308,13.23,0.001288,842.403697,35364.875,2554.18536,256.194717,3.470979,4.588148,4.590991,4.585305,315.403848,0.992272
sdssr,aligned_supersecret_rp_2459704d4179804628_2022d05d04T21d53d31d354_1a0841124_100d271_kb95_sophiarisin1.fit,108,0,59704.41275,2459704.413,NaN,NaN,2459704.417,1.084112,NaN,NaN,100.271,NaN,NaN,5.717373,7,13,20,0.366619,1.430687,0.698965,0.000545,0.002197,0.001073,672.356143,651.129848,651.129848,954146.751,718.360468,1499.55746,969.743488,1500.05746,1032.756512,12.726203,11.576652,349808.3557,153.93804,448.689721,13.571913,0.001614,779.62195,24757.73828,2272.3971,302.668197,725.707903,3.712334,4.958628,4.84241,5.074846,287.703124,0.996696,1191.490327,452.354316,1191.990327,1550.145684,12.731793,11.624832,561604.8001,546.2279,13.24,0.001055,1028.15107,44731.74219,3648.252245,259.75472,3.671824,4.745621,4.62023,4.871012,294.496838,0.993523,2281.73787,621.943093,2282.23787,1380.556907,12.72989,11.452593,392541.951,466.55851,13.23,0.00129,841.35632,31693.88281,2549.999668,257.706874,3.480571,4.713884,4.605533,4.822235,294.392338,0.995137
sdssr,aligned_supersecret_rp_2459704d4193018940_2022d05d04T21d55d25d745_1a0817765_100d273_kb95_sophiarisin1.fit,109,0,59704.41407,2459704.414,NaN,NaN,2459704.419,1.081776,NaN,NaN,100.273,NaN,NaN,5.695748,7,13,20,0.364473,1.436027,0.696366,0.000549,0.002229,0.001081,663.485788,644.1753,644.1753,937239.7103,712.937089,1499.92617,969.734089,1500.42617,1032.765911,12.726203,11.576655,341598.9433,153.93804,444.472005,13.578286,0.001635,768.549964,19840.41797,2219.067771,304.2679,725.707903,3.873549,5.30291,5.233249,5.372572,298.839041,0.997586,1191.871393,452.343917,1192.371393,1550.156083,12.731793,11.624831,552498.6732,542.443309,13.24,0.001065,1018.537171,35992.66016,3589.097751,262.18651,3.869788,5.101195,5.045464,5.156925,305.569647,0.995433,2282.103836,621.917149,2282.603836,1380.582851,12.729889,11.452595,384741.0372,462.638682,13.23,0.001305,831.623148,25236.83008,2499.323995,258.521987,3.626534,5.039063,4.984419,5.093708,305.23026,0.995796
sdssr,aligned_supersecret_rp_2459704d4206358511_2022d05d04T21d57d21d349_1a0794949_100d28_kb95_sophiarisin1.fit,110,0,59704.41541,2459704.415,NaN,NaN,2459704.42,1.079495,NaN,NaN,100.28,NaN,NaN,5.550411,7,13,20,0.364482,1.43249,0.698085,0.000545,0.002206,0.001075,668.628391,649.214489,649.214489,949115.8582,716.603949,1499.777702,969.731486,1500.277702,1032.768514,12.726203,11.576655,345935.261,153.93804,446.61266,13.578261,0.001623,774.575583,23783.88672,2247.237011,302.496239,725.707903,3.808203,5.070693,5.012758,5.128628,301.770307,0.99737,1191.71854,452.340481,1192.21854,1550.159519,12.731793,11.624832,558933.0012,545.059328,13.24,0.001058,1025.45351,42859.42188,3630.895918,259.721243,3.753708,4.834341,4.791791,4.87689,309.291723,0.992092,2281.97608,621.905823,2282.47608,1380.594177,12.72989,11.452592,390182.857,465.222042,13.23,0.001294,838.70243,30536.92578,2534.67471,256.33463,3.393575,4.742561,4.735166,4.749955,313.390896,0.996915
sdssr,aligned_supersecret_rp_2459704d8809994138_2022d05d05T09d00d18d471_1a0309657_99d933_kb82_sophiarisin1.fit,111,0,59704.87579,2459704.876,NaN,NaN,2459704.88,1.030966,NaN,NaN,99.933,NaN,NaN,5.642761,7,13,20,0.355073,1.43991,0.694488,0.000942,0.003846,0.001855,376.864859,374.424374,374.424374,373646.1759,486.773144,1499.625507,969.606352,1500.125507,1032.893648,12.726203,11.576668,132671.4957,153.93804,306.689674,13.606658,0.002877,432.591988,8070.852051,861.849973,259.169713,725.707903,4.012392,5.075491,5.496647,4.654335,359.621066,0.972829,1193.347067,452.504943,1193.847067,1549.995057,12.731792,11.624844,220506.8361,366.844482,13.24,0.001805,601.090781,16614.20313,1432.438896,244.425889,3.737932,4.60727,5.064228,4.150312,358.985482,0.961366,2281.243845,624.286678,2281.743845,1378.213322,12.729889,11.452599,153139.3398,319.958154,13.23,0.002266,478.623026,12463.61426,994.811547,243.054037,3.627546,4.4581,4.565128,4.351072,14.540527,0.996985
sdssr,aligned_supersecret_rp_2459704d8823102699_2022d05d05T09d02d11d727_1a0325437_99d938_kb82_sophiarisin1.fit,112,0,59704.8771,2459704.877,NaN,NaN,2459704.882,1.032544,NaN,NaN,99.938,NaN,NaN,5.681992,7,13,20,0.352161,1.437725,0.695543,0.000757,0.003116,0.001508,465.285857,461.366437,461.366437,524112.1663,555.270484,1500.278898,969.972542,1500.778898,1032.527458,12.726203,11.576662,184571.8029,153.93804,345.139278,13.615598,0.002331,534.774843,11657.91797,1199.000604,263.087713,725.707903,4.204292,5.017511,5.422458,4.612565,354.455809,0.973294,1194.006015,452.899817,1194.506015,1549.600183,12.731792,11.624837,309111.629,420.23186,13.24,0.001475,735.573998,25019.69727,2008.026275,242.480849,3.703164,4.462869,4.881105,4.044634,351.410672,0.96218,2281.886589,624.680059,2282.386589,1377.819941,12.729889,11.452598,215000.5372,362.946958,13.23,0.001831,592.374539,17033.29492,1396.669317,241.923576,3.49576,4.360259,4.466751,4.253767,339.629322,0.995849
sdssr,aligned_supersecret_rp_2459704d8836213378_2022d05d05T09d04d05d259_1a0342009_99d946_kb82_sophiarisin1.fit,113,0,59704.87842,2459704.878,NaN,NaN,2459704.883,1.034201,NaN,NaN,99.946,NaN,NaN,5.483162,7,13,20,0.354709,1.450631,0.689355,0.000966,0.003973,0.001888,367.267301,365.095823,365.095823,359870.9742,480.222442,1500.1699,969.603102,1500.6699,1032.896898,12.726202,11.576666,127649.5192,153.93804,302.962785,13.60777,0.002952,421.337291,8994.916016,829.226611,260.512312,725.707903,3.707196,4.918672,5.285714,4.55163,355.562139,0.977435,1193.883627,452.469232,1194.383627,1550.030768,12.731792,11.624842,213022.6892,362.166768,13.24,0.001844,588.189498,16552.05859,1383.820979,246.156349,3.558463,4.493247,4.865731,4.120763,357.242758,0.972633,2281.787819,624.268307,2282.287819,1378.231693,12.729889,11.452594,146848.2849,315.355079,13.23,0.002329,465.660123,13843.02344,953.944099,243.856819,3.501834,4.254094,4.32427,4.183918,358.858856,0.99891
sdssr,aligned_supersecret_rp_2459704d8849437288_2022d05d05T09d05d59d962_1a0359378_99d941_kb82_sophiarisin1.fit,114,0,59704.87975,2459704.88,NaN,NaN,2459704.884,1.035938,NaN,NaN,99.941,NaN,NaN,5.5885,7,13,20,0.348462,1.451195,0.689087,0.001253,0.005159,0.00245,278.112299,281.272274,281.272274,242342.3688,418.428633,1500.185079,969.360253,1500.685079,1033.139747,12.726202,11.576671,84447.1518,153.93804,266.345964,13.627061,0.003897,317.058124,6400.415527,548.578842,257.431784,725.707903,4.083801,5.028187,5.482337,4.574036,352.988926,0.965892,1193.87647,452.264903,1194.37647,1550.235097,12.731792,11.624846,143475.3322,313.247585,13.24,0.002368,458.025341,11961.83301,932.032993,247.023821,3.820397,4.585329,5.05831,4.112347,353.766274,0.956294,2281.803587,624.054953,2282.303587,1378.445047,12.729889,11.4526,98867.03654,277.413899,13.23,0.003042,356.388187,8810.620117,642.252146,247.884424,3.378141,4.424761,4.55388,4.295642,343.089037,0.995073
