Band,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
bessellb,aligned_supersecret_B_2459698d9369881302_2022d04d29T10d20d28d071_1a1116787_99d952_kb27_sophiarisin1.fit,51,0,59698.93146,2459698.931,NaN,NaN,2459698.936,1.111679,NaN,NaN,99.952,NaN,NaN,5.813923,7,13,20,0.592774,1.456066,0.686782,0.002027,0.006368,0.003004,292.498284,228.648201,228.648201,174224.3223,369.280294,1498.379768,970.03221,1498.879768,1032.46779,12.726203,11.576802,103275.733,153.93804,277.036756,13.050227,0.003706,372.787115,5961.510742,670.891567,221.90334,725.707903,3.921169,6.02261,5.987566,6.057654,310.196047,0.995139,1183.950383,458.261664,1184.450383,1544.238336,12.731794,11.624918,103287.9848,275.559288,13.24,0.002893,374.830352,5236.420898,670.971157,212.648999,4.081482,5.973731,5.978979,5.968484,315.714356,0.995035,2273.793833,612.322561,2274.293833,1390.177439,12.729892,11.452693,70936.33743,245.83534,13.23,0.003756,288.552238,3976.910889,460.810969,211.609525,4.059324,5.894175,5.903743,5.884607,316.70586,0.997024
bessellb,aligned_supersecret_B_2459698d9382988750_2022d04d29T10d22d21d317_1a1157136_99d937_kb27_sophiarisin1.fit,52,0,59698.93277,2459698.933,NaN,NaN,2459698.938,1.115714,NaN,NaN,99.937,NaN,NaN,5.672955,7,13,20,0.599692,1.471939,0.679376,0.002057,0.006498,0.002999,291.599456,226.526896,226.526896,172049.4892,367.509229,1498.144558,969.800397,1498.644558,1032.699603,12.726204,11.576779,103176.6295,153.93804,276.808485,13.037631,0.003717,372.736513,6180.749023,670.247779,221.011804,725.707903,3.693161,5.967246,5.97091,5.963582,315.592049,0.996468,1183.660854,458.063154,1184.160854,1544.436846,12.731795,11.624912,102448.4545,274.792536,13.24,0.002908,372.821096,5998.526367,665.517467,212.399282,3.793524,5.816129,5.773078,5.85918,307.627091,0.996618,2273.532736,612.069031,2274.032736,1390.430969,12.729893,11.452679,69601.03469,244.03298,13.23,0.0038,285.211592,4284.503906,452.136682,208.829188,3.718258,5.718358,5.619307,5.817408,298.92446,0.995765
bessellb,aligned_supersecret_B_2459698d9396099150_2022d04d29T10d24d14d451_1a1198371_99d941_kb27_sophiarisin1.fit,53,0,59698.93408,2459698.934,NaN,NaN,2459698.939,1.119837,NaN,NaN,99.941,NaN,NaN,5.548129,7,13,20,0.602933,1.47012,0.680216,0.002106,0.00663,0.003068,286.241266,221.730804,221.730804,166909.7868,364.075366,1498.950903,969.270958,1499.450903,1033.229042,12.726204,11.576788,100635.4566,153.93804,274.625954,13.031777,0.003786,366.445542,6502.814453,653.740015,221.085573,725.707903,3.71079,5.888015,5.986954,5.789076,323.887052,0.987887,1184.541228,457.58488,1185.041228,1544.91512,12.731794,11.624912,99338.26837,271.756582,13.24,0.002966,365.541351,5841.844238,645.313324,210.393031,3.822638,5.693502,5.771616,5.615388,321.808874,0.986422,2274.307441,611.619566,2274.807441,1390.880434,12.729892,11.45269,67571.5184,242.279243,13.23,0.003886,278.899329,4717.896484,438.952701,210.10734,3.438002,5.565009,5.677945,5.452074,329.154596,0.992681
bessellb,aligned_supersecret_B_2459698d9409208698_2022d04d29T10d26d07d700_1a1240852_99d944_kb27_sophiarisin1.fit,54,0,59698.93539,2459698.935,NaN,NaN,2459698.94,1.124085,NaN,NaN,99.944,NaN,NaN,6.165064,7,13,20,0.599673,1.451991,0.68871,0.002159,0.006723,0.003189,277.773251,215.988086,215.988086,160381.9066,359.744241,1498.181881,969.364172,1498.681881,1033.135828,12.726204,11.57678,96176.64763,153.93804,270.821557,13.037665,0.003902,355.129217,4918.92627,624.775056,221.627364,725.707903,4.192392,5.963078,6.008807,5.91735,321.535198,0.995401,1183.721719,457.645161,1184.221719,1544.854839,12.731794,11.624909,94973.05654,267.823291,13.24,0.003057,354.610894,4737.21875,616.956384,209.901697,4.358339,5.89989,5.940574,5.859206,321.050786,0.995673,2273.54948,611.669756,2274.04948,1390.830244,12.729893,11.452687,65408.85009,240.180357,13.23,0.00398,272.332222,3445.186035,424.903747,210.301032,4.396332,5.681477,5.677729,5.685224,314.055198,0.9984
bessellb,aligned_supersecret_B_2459698d9422318661_2022d04d29T10d28d01d095_1a1284219_99d94_kb27_sophiarisin1.fit,55,0,59698.9367,2459698.937,NaN,NaN,2459698.942,1.128422,NaN,NaN,99.94,NaN,NaN,6.582651,7,13,20,0.596718,1.469414,0.680544,0.002219,0.007036,0.003259,268.939031,208.837759,208.837759,153482.2773,355.328258,1498.579831,969.877687,1499.079831,1032.622313,12.726205,11.576795,91585.65434,153.93804,266.483317,13.043027,0.00403,343.682507,4090.932861,594.951412,219.998096,725.707903,4.376693,6.224032,6.202588,6.245476,303.99826,0.999662,1184.125992,458.132607,1184.625992,1544.367393,12.731795,11.624914,91328.95087,264.937555,13.24,0.003145,344.71878,3960.678711,593.283836,212.128817,4.567867,6.120802,6.091156,6.150448,303.10744,0.999423,2273.97717,612.198906,2274.47717,1390.301094,12.729893,11.452677,62153.32645,236.783155,13.23,0.004128,262.49049,2818.470947,403.755475,209.512238,4.638328,6.018228,5.969417,6.067038,86.73231,0.999733
bessellb,aligned_supersecret_B_2459699d5575212808_2022d04d30T01d14d04d893_1a177796_100d286_kb56_sophiarisin1.fit,56,0,59699.55203,2459699.552,NaN,NaN,2459699.557,1.177796,NaN,NaN,100.286,NaN,NaN,6.166777,7,13,20,0.597798,1.50454,0.664655,0.001898,0.006153,0.002718,315.014873,244.520987,244.520987,193235.1975,381.126252,1499.265674,969.291072,1499.765674,1033.208928,12.726206,11.576745,115515.533,153.93804,287.329962,13.041065,0.003441,402.030933,6281.182129,750.402779,221.680984,725.707903,3.907911,5.903187,5.841778,5.964597,298.499747,0.998541,1196.203771,450.792927,1196.703771,1551.707073,12.731795,11.6249,116081.2415,286.113004,13.24,0.002673,405.718159,6226.687012,754.077689,210.795142,3.85546,5.793405,5.745025,5.841785,301.904547,0.998568,2282.477596,628.660806,2282.977596,1373.839194,12.729893,11.452652,77153.95598,251.786753,13.23,0.003537,306.425795,3897.802979,501.201366,211.613576,4.154309,5.719345,5.593045,5.845645,89.455369,0.998051
bessellb,aligned_supersecret_B_2459699d5588541189_2022d04d30T01d15d59d341_1a1826668_100d287_kb56_sophiarisin1.fit,57,0,59699.55335,2459699.553,NaN,NaN,2459699.558,1.182667,NaN,NaN,100.287,NaN,NaN,6.147284,7,13,20,0.604313,1.498469,0.667348,0.001924,0.006175,0.00275,314.070776,242.673426,242.673426,190963.3849,379.864308,1499.072737,969.433617,1499.572737,1033.066383,12.726205,11.576756,115401.5708,153.93804,286.90495,13.029296,0.003451,402.229277,5850.564941,749.662466,219.544983,725.707903,3.88158,6.04279,6.005814,6.079765,286.121472,0.999791,1196.067391,450.974036,1196.567391,1551.525964,12.731794,11.624904,114531.2333,285.147309,13.24,0.0027,401.656371,5925.916504,744.00865,212.893376,4.036546,5.868077,5.811085,5.92507,280.725815,0.999565,2282.315615,628.826351,2282.815615,1373.673649,12.729893,11.452654,76432.15161,250.973911,13.23,0.003559,304.542218,3542.14917,496.512438,210.882597,4.356947,5.865775,5.762405,5.969146,84.592178,0.998713
bessellb,aligned_supersecret_B_2459699d5601754398_2022d04d30T01d17d53d731_1a1876734_100d284_kb56_sophiarisin1.fit,58,0,59699.55467,2459699.555,NaN,NaN,2459699.56,1.187673,NaN,NaN,100.284,NaN,NaN,6.102356,7,13,20,0.609022,1.514817,0.660146,0.001939,0.006266,0.002731,314.150407,241.736952,241.736952,190053.3427,378.72033,1499.783152,969.345154,1500.283152,1033.154846,12.726205,11.576745,115746.7235,153.93804,287.318127,13.020867,0.003451,402.852144,6623.008789,751.90462,220.365447,725.707903,3.932821,5.966849,5.888082,6.045616,297.398215,0.997903,1196.748341,450.834766,1197.248341,1551.665234,12.731794,11.624899,114479.9058,284.58258,13.24,0.002696,402.273061,6237.618164,743.67522,209.547433,3.937135,5.830859,5.738099,5.92362,286.786321,0.998542,2282.986477,628.701427,2283.486477,1373.798573,12.729893,11.452651,75573.4369,249.883659,13.23,0.003584,302.43449,3952.800537,490.934124,209.339089,4.289827,5.782896,5.616056,5.949737,278.159455,0.996391
bessellb,aligned_supersecret_B_2459699d5614967630_2022d04d30T01d19d48d040_1a192783_100d283_kb56_sophiarisin1.fit,59,0,59699.556,2459699.556,NaN,NaN,2459699.561,1.192783,NaN,NaN,100.283,NaN,NaN,5.890759,7,13,20,0.605664,1.523362,0.656443,0.001929,0.006299,0.002714,313.981547,241.844698,241.844698,190497.4528,379.078892,1499.538021,968.871124,1500.038021,1033.628876,12.726205,11.576748,115377.5166,153.93804,286.91032,13.02687,0.003452,402.137911,6673.483887,749.506208,219.70863,725.707903,3.572229,5.845791,5.766676,5.924907,282.66213,0.999104,1196.477768,450.367895,1196.977768,1552.132105,12.731795,11.624906,115003.9498,285.108127,13.24,0.002688,403.369595,7129.889648,747.079473,210.108535,3.789356,5.698795,5.660955,5.736634,279.494868,0.999803,2282.745434,628.231844,2283.245434,1374.268156,12.729893,11.452654,75493.50298,249.828266,13.23,0.003587,302.181592,4175.373047,490.414864,209.455959,4.208338,5.653556,5.537449,5.769664,272.073366,0.998305
bessellb,aligned_supersecret_B_2459699d5628180648_2022d04d30T01d21d42d555_1a1980397_100d28_kb56_sophiarisin1.fit,60,0,59699.55732,2459699.557,NaN,NaN,2459699.562,1.19804,NaN,NaN,100.28,NaN,NaN,6.030572,7,13,20,0.606764,1.506938,0.663597,0.001946,0.006269,0.002761,311.764125,240.382748,240.382748,188402.2232,377.882633,1499.167053,969.010316,1499.667053,1033.489684,12.726206,11.576753,114315.6721,153.93804,286.142729,13.024901,0.003477,399.505772,5689.662109,742.608338,220.448886,725.707903,4.014687,5.978657,6.021695,5.935619,7.671502,0.999777,1196.098633,450.488064,1196.598633,1552.011936,12.731795,11.624904,113249.8883,283.734766,13.24,0.002717,399.139979,5856.29248,735.684879,210.716777,3.886009,5.891448,6.009337,5.773558,15.101191,0.997857,2282.378807,628.337768,2282.878807,1374.162232,12.729894,11.45266,75152.33494,249.57938,13.23,0.0036,301.115961,3730.337646,488.198596,209.885538,4.300261,5.809079,5.80624,5.811918,46.208902,0.999463
bessellb,aligned_supersecret_B_2459699d9030604670_2022d04d30T09d31d40d594_1a0419023_99d945_kb27_sophiarisin1.fit,61,0,59699.89758,2459699.898,NaN,NaN,2459699.902,1.041902,NaN,NaN,99.945,NaN,NaN,5.129152,7,13,20,0.590739,1.484465,0.673643,0.00749,0.025029,0.011358,78.873286,59.309794,59.309794,32697.53697,262.443624,1499.415467,969.151054,1499.915467,1033.348946,12.726204,11.576682,19315.7217,153.93804,189.572596,13.053961,0.013679,101.890896,1457.615967,125.477248,212.555008,725.707903,3.450567,6.577025,6.430201,6.723849,291.760001,0.996213,1185.010757,457.41565,1185.510757,1545.08435,12.731793,11.624872,19536.74207,189.611362,13.24,0.010487,103.035714,1753.4021,126.913023,211.535931,2.883343,6.204815,6.234031,6.1756,318.277456,0.993195,2274.869922,611.649995,2275.369922,1390.850005,12.729889,11.452604,13160.7949,181.450234,13.23,0.014867,72.531154,1264.592163,85.494105,211.624661,3.022974,6.037911,6.232153,5.843668,358.818638,0.995862
bessellb,aligned_supersecret_B_2459699d9043760002_2022d04d30T09d33d33d878_1a0439239_99d946_kb27_sophiarisin1.fit,62,0,59699.89889,2459699.899,NaN,NaN,2459699.904,1.043924,NaN,NaN,99.946,NaN,NaN,5.095941,7,13,20,0.591306,1.501207,0.66613,0.007523,0.025455,0.011295,78.599808,58.974862,58.974862,32538.67929,261.908545,1498.889338,970.110336,1499.389338,1032.389664,12.726203,11.576686,19240.31134,153.93804,189.571053,13.05292,0.013726,101.493931,1139.723633,124.987374,212.952559,725.707903,3.643053,6.60404,6.590965,6.617115,312.726768,0.997505,1184.428039,458.34041,1184.928039,1544.15959,12.731793,11.624868,19529.49039,189.314475,13.24,0.010474,103.158992,1462.10498,126.865916,210.308667,3.382104,6.465094,6.26899,6.661198,294.859944,0.991212,2274.102699,612.416475,2274.602699,1390.083525,12.72989,11.452638,13009.1889,180.986507,13.23,0.015001,71.87933,1013.936523,84.509254,210.545582,3.133515,6.407118,6.529953,6.284284,0.178596,0.998531
bessellb,aligned_supersecret_B_2459699d9056847370_2022d04d30T09d35d27d019_1a0460239_99d947_kb27_sophiarisin1.fit,63,0,59699.9002,2459699.9,NaN,NaN,2459699.905,1.046024,NaN,NaN,99.947,NaN,NaN,4.999227,7,13,20,0.599088,1.491838,0.670314,0.004861,0.016063,0.007217,123.239307,92.87599,92.87599,54744.2294,281.363796,1499.151879,969.280633,1499.651879,1033.219367,12.726202,11.576698,32796.60386,153.93804,205.930856,13.038724,0.008774,159.260271,2052.445801,213.050678,213.120863,725.707903,3.474983,6.505215,6.551781,6.458648,322.557125,0.996986,1184.716097,457.439677,1185.216097,1545.060323,12.731793,11.624874,32774.80882,205.307221,13.24,0.00678,159.637877,2401.390137,212.909095,210.351308,3.277317,6.288201,6.348373,6.228028,320.361626,0.989422,2274.516991,611.664346,2275.016991,1390.835654,12.729888,11.452627,21969.42058,192.391607,13.23,0.009467,114.191159,1913.646851,142.715995,210.451455,3.149439,5.985519,6.134721,5.836316,352.736233,0.997351
bessellb,aligned_supersecret_B_2459699d9070003298_2022d04d30T09d37d20d716_1a0481987_99d941_kb27_sophiarisin1.fit,64,0,59699.90151,2459699.902,NaN,NaN,2459699.906,1.048199,NaN,NaN,99.941,NaN,NaN,4.689599,7,13,20,0.594539,1.474318,0.67828,0.005763,0.0189,0.008695,103.165757,78.005028,78.005028,44483.70506,272.529361,1499.427831,969.41545,1499.927831,1033.08455,12.726204,11.576695,26447.30909,153.93804,198.659528,13.046999,0.010474,133.128823,2211.899414,171.804897,214.038918,725.707903,3.2185,6.263542,6.229385,6.297699,305.58026,0.998859,1184.992175,457.584324,1185.492175,1544.915676,12.731793,11.624875,26505.53937,197.934974,13.24,0.008078,133.910339,2451.759033,172.183168,210.492809,2.832751,6.08643,6.166475,6.006384,321.450376,0.986125,2274.993798,611.77913,2275.493798,1390.72087,12.72989,11.452602,17978.16569,187.333923,13.23,0.011255,95.968554,1715.652954,116.788324,210.227191,3.01832,5.944614,6.027847,5.861382,330.773086,0.997136
bessellb,aligned_supersecret_B_2459700d4018640681_2022d04d30T21d29d59d298_1a1509379_100d287_kb56_sophiarisin1.fit,65,0,59700.39641,2459700.396,NaN,NaN,2459700.401,1.150938,NaN,NaN,100.287,NaN,NaN,6.397728,7,13,20,0.574947,1.462279,0.683864,0.002068,0.006652,0.003111,277.959998,219.837574,219.837574,165364.1594,364.216483,1499.184673,970.135882,1499.684673,1032.364118,12.7262,11.576796,95075.67896,153.93804,270.455732,13.08338,0.003899,351.538783,4428.837891,617.623032,225.294343,725.707903,4.680571,7.063368,7.23362,6.893116,324.103619,0.976224,1196.55723,451.382268,1197.05723,1551.117732,12.731792,11.624918,98205.18452,271.804402,13.24,0.003001,361.308293,4974.395508,637.952676,216.753162,5.678193,6.95829,7.288569,6.628012,330.683756,0.966889,2282.57187,630.041554,2283.07187,1372.458446,12.729891,11.452681,67158.97492,242.437648,13.23,0.003912,277.015453,4449.772949,436.272769,213.177478,4.144821,6.553091,6.609886,6.496295,319.210989,0.985995
bessellb,aligned_supersecret_B_2459700d4031853648_2022d04d30T21d31d53d652_1a146783_100d282_kb56_sophiarisin1.fit,66,0,59700.39773,2459700.398,NaN,NaN,2459700.403,1.146783,NaN,NaN,100.282,NaN,NaN,6.444091,7,13,20,0.585668,1.464165,0.682983,0.002103,0.006705,0.003128,278.479276,218.377446,218.377446,163717.2886,362.824647,1499.004787,969.396475,1499.504787,1033.103525,12.726202,11.576785,95883.94934,153.93804,270.919218,13.063322,0.003892,353.920811,4434.963867,622.873653,223.786633,725.707903,4.599926,7.057114,7.247996,6.866231,324.330189,0.971456,1196.39188,450.756291,1196.89188,1551.743709,12.731793,11.624897,97278.03742,270.640793,13.24,0.003016,359.435975,4582.883789,631.929817,214.618299,4.637954,6.935855,7.180289,6.69142,326.134544,0.965491,2282.377647,629.391533,2282.877647,1373.108467,12.729891,11.452661,66439.25119,241.651164,13.23,0.003942,274.938676,4348.894043,431.597357,212.749853,3.696665,6.476984,6.471273,6.482696,314.52001,0.988919
bessellb,aligned_supersecret_B_2459700d4045067229_2022d04d30T21d33d48d002_1a14274_100d287_kb56_sophiarisin1.fit,67,0,59700.39905,2459700.399,NaN,NaN,2459700.404,1.14274,NaN,NaN,100.287,NaN,NaN,7.330762,7,13,20,0.585244,1.461247,0.684347,0.002164,0.006889,0.003226,270.39259,212.104974,212.104974,157294.7199,358.976004,1499.331654,969.615087,1499.831654,1032.884913,12.726201,11.576774,92055.86062,153.93804,267.900554,13.064107,0.004008,343.619523,3347.010986,598.005929,225.996769,725.707903,5.136142,7.310856,7.451525,7.170186,322.273038,0.976541,1196.666589,450.868235,1197.166589,1551.631765,12.731792,11.624895,93386.1693,267.619782,13.24,0.003107,348.95092,3403.214355,606.647774,217.175027,5.561149,7.275751,7.52526,7.026242,329.797235,0.980758,2282.68338,629.472786,2283.18338,1373.027214,12.729891,11.452673,63908.5506,239.255979,13.23,0.004057,267.113703,2978.944824,415.157622,213.348903,4.850902,6.761047,6.846349,6.675745,321.664654,0.988024
bessellb,aligned_supersecret_B_2459700d4058281500_2022d04d30T21d35d42d346_1a1387991_100d283_kb56_sophiarisin1.fit,68,0,59700.40038,2459700.4,NaN,NaN,2459700.405,1.138799,NaN,NaN,100.283,NaN,NaN,7.736527,7,13,20,0.585492,1.44986,0.689722,0.002169,0.006837,0.003253,269.99308,212.050882,212.050882,156854.6755,358.529219,1499.757766,970.013447,1500.257766,1032.486553,12.726201,11.576648,91837.14261,153.93804,267.646756,13.063648,0.004014,343.128174,3659.676758,596.58511,225.639273,725.707903,5.824209,7.345962,7.502054,7.18987,322.211732,0.970918,1197.121415,451.276316,1197.621415,1551.223684,12.731791,11.624832,92828.70967,267.005985,13.24,0.003118,347.665277,3735.789795,603.026449,216.46948,5.554637,7.220941,7.525573,6.916308,328.371799,0.964969,2283.13551,629.872567,2283.63551,1372.627433,12.729889,11.452562,64025.96587,239.271822,13.23,0.00405,267.586736,3053.421387,415.920365,212.805018,4.499972,6.760913,6.760352,6.761474,314.963912,0.982638
bessellb,aligned_supersecret_B_2459700d4071609899_2022d04d30T21d37d36d938_1a1349423_100d287_kb56_sophiarisin1.fit,69,0,59700.4017,2459700.402,NaN,NaN,2459700.407,1.134942,NaN,NaN,100.287,NaN,NaN,7.874148,7,13,20,0.585845,1.450381,0.689474,0.002189,0.006903,0.003282,267.659853,210.093559,210.093559,154787.9226,357.005728,1499.791882,969.361985,1500.291882,1033.138015,12.726202,11.576633,90681.77392,153.93804,266.529853,13.062993,0.004049,340.231208,3575.389648,589.079697,225.116468,725.707903,6.034135,7.414844,7.633238,7.196451,325.117672,0.971044,1197.111622,450.731194,1197.611622,1551.768806,12.731791,11.624815,91618.99419,265.748954,13.24,0.003145,344.757685,3627.441162,595.167992,215.415612,5.131829,7.306615,7.618024,6.995206,330.492572,0.972684,2283.113811,629.324059,2283.613811,1373.175941,12.729888,11.452579,63168.92839,238.39166,13.23,0.00409,264.979607,3222.364502,410.352947,212.666438,4.719952,6.89395,6.95485,6.83305,319.396338,0.986643
bessellb,aligned_supersecret_B_2459700d9031499922_2022d05d01T09d31d52d538_1a0464211_99d945_kb82_sophiarisin1.fit,70,0,59700.89771,2459700.898,NaN,NaN,2459700.903,1.046421,NaN,NaN,99.945,NaN,NaN,7.727322,7,13,20,0.607852,1.534553,0.651656,0.001805,0.005924,0.002516,336.69357,259.052704,259.052704,210200.4418,390.427076,1500.216253,969.75425,1500.716253,1032.74575,12.726202,11.576678,127770.7144,153.93804,296.122408,13.022956,0.00322,431.479384,4913.723145,830.013909,213.742103,725.707903,5.070876,6.065215,5.706893,6.423536,87.353079,0.986017,1193.925015,452.581679,1194.425015,1549.918321,12.731793,11.624855,127266.502,294.623569,13.24,0.002511,431.963073,5052.184082,826.738485,206.479191,4.959485,5.933701,5.600837,6.266565,83.909909,0.986908,2281.8374,624.485648,2282.3374,1378.014352,12.729888,11.452611,82933.93986,256.184025,13.23,0.003349,323.727991,3096.74292,538.748836,205.780864,5.277459,5.912833,5.463839,6.361827,81.464,0.975048
bessellb,aligned_supersecret_B_2459700d9044582159_2022d05d01T09d33d45d657_1a0486081_99d942_kb82_sophiarisin1.fit,71,0,59700.89902,2459700.899,NaN,NaN,2459700.904,1.048608,NaN,NaN,99.942,NaN,NaN,7.670118,7,13,20,0.615643,1.542525,0.648288,0.001839,0.006028,0.002533,334.718909,255.902886,255.902886,206848.1577,388.487694,1499.685411,969.947197,1500.185411,1032.552803,12.726202,11.576684,127344.7162,153.93804,295.875007,13.009127,0.003239,430.400383,4773.692383,827.246574,214.376847,725.707903,5.057766,6.022421,5.661916,6.382926,83.3863,0.984983,1193.354962,452.718134,1193.854962,1549.781866,12.731793,11.624865,125492.746,293.24713,13.24,0.002534,427.941941,4978.039551,815.215953,206.878522,5.090071,5.85175,5.527359,6.176141,82.493542,0.986904,2281.227731,624.630477,2281.727731,1377.869523,12.729888,11.45262,81355.41163,254.81132,13.23,0.003395,319.277069,3259.571777,528.494527,206.346271,5.135194,5.849735,5.29844,6.40103,81.847422,0.962109
bessellb,aligned_supersecret_B_2459700d9057666860_2022d05d01T09d35d38d795_1a0508638_99d933_kb82_sophiarisin1.fit,72,0,59700.90033,2459700.9,NaN,NaN,2459700.905,1.050864,NaN,NaN,99.933,NaN,NaN,7.587379,7,13,20,0.610236,1.550391,0.644999,0.001816,0.006017,0.002503,335.942818,257.649836,257.649836,208985.5888,389.548208,1499.951269,969.342019,1500.451269,1033.157981,12.726203,11.576677,127530.4713,153.93804,295.976382,13.018706,0.003227,430.880567,4674.9375,828.453261,214.056719,725.707903,5.110744,6.005434,5.66411,6.346758,87.875798,0.987091,1193.619611,452.148717,1194.119611,1550.351283,12.731793,11.624861,127043.0214,294.357105,13.24,0.002513,431.594887,5104.566406,825.286728,205.910752,4.878694,5.785941,5.395271,6.176611,86.541298,0.981663,2281.484929,624.073416,2281.984929,1378.426584,12.729889,11.452626,81942.56746,255.15035,13.23,0.003375,321.154047,3303.341797,532.308762,205.145476,5.102582,5.810838,5.258729,6.362947,84.671571,0.963277
bessellb,aligned_supersecret_B_2459700d9070825679_2022d05d01T09d37d32d255_1a0532098_99d942_kb82_sophiarisin1.fit,73,0,59700.90165,2459700.902,NaN,NaN,2459700.907,1.05321,NaN,NaN,99.942,NaN,NaN,7.7477,7,13,20,0.602548,1.5296,0.653766,0.001774,0.005825,0.00249,339.678599,262.605416,262.605416,214229.1966,392.785753,1500.184401,969.887262,1500.684401,1032.612738,12.726203,11.576676,129083.468,153.93804,297.319165,13.032471,0.003192,434.157913,5069.082031,838.541715,214.699728,725.707903,5.288632,5.779195,5.366632,6.191758,88.53809,0.979769,1193.875395,452.71813,1194.375395,1549.78187,12.731794,11.624851,129540.2448,296.322804,13.24,0.002481,437.159217,5381.632324,841.508991,205.594877,5.033932,5.640027,5.194747,6.085308,84.845228,0.974561,2281.796604,624.608765,2282.296604,1377.891235,12.729889,11.452607,84688.95183,257.824444,13.23,0.0033,328.475263,3494.211914,550.149604,205.864967,5.333156,5.641906,5.021698,6.262114,82.941849,0.949826
bessellb,aligned_supersecret_B_2459700d9383828831_2022d05d01T10d21d22d817_1a1343317_249d94_kb27_sophiarisin1.fit,74,0,59700.93296,2459700.933,NaN,NaN,2459700.937,1.134332,NaN,NaN,249.94,NaN,NaN,6.529762,7,13,20,0.583619,1.548671,0.645715,0.001964,0.006689,0.002789,297.088261,231.537772,231.537772,183232.0971,379.353115,1498.733066,969.404216,1499.233066,1033.095784,12.726204,11.576687,106937.7719,153.93804,283.811729,13.067126,0.003648,376.791235,5477.175781,694.680612,242.898897,725.707903,3.919664,6.399485,6.416003,6.382968,317.228614,0.995588,1184.2355,457.782224,1184.7355,1544.717776,12.731792,11.624865,111338.9062,285.41555,13.24,0.00278,390.094045,5348.541992,723.27091,229.586594,4.014794,6.387076,6.37402,6.400132,313.853187,0.989565,2274.079117,611.790846,2274.579117,1390.709154,12.729889,11.452618,71893.19082,249.893478,13.23,0.003767,287.695347,3850.135742,467.026804,226.979914,3.907127,6.158677,6.211968,6.105385,324.144638,0.996959
bessellb,aligned_supersecret_B_2459700d9414311312_2022d05d01T10d25d46d019_1a1451429_249d942_kb27_sophiarisin1.fit,75,0,59700.93601,2459700.936,NaN,NaN,2459700.94,1.145143,NaN,NaN,249.942,NaN,NaN,6.517982,7,13,20,0.583316,1.492683,0.669935,0.001961,0.006399,0.002872,297.449664,233.262174,233.262174,183664.0854,379.985094,1498.945,969.160369,1499.445,1033.339631,12.726203,11.576682,107134.2854,153.93804,283.896934,13.06769,0.003644,377.37035,4201.548828,695.957188,242.390095,725.707903,4.348597,6.701001,6.783086,6.618915,326.169891,0.995847,1184.407812,457.393986,1184.907812,1545.106014,12.731793,11.624871,109982.7899,284.498329,13.24,0.002805,386.585011,4849.18457,714.461415,230.971246,4.348557,6.593148,6.630618,6.555677,318.962296,0.993203,2274.289042,611.44763,2274.789042,1391.05237,12.729889,11.452615,73681.29558,251.891588,13.23,0.003705,292.511934,3377.175049,478.642547,228.680932,4.327031,6.390001,6.49573,6.284271,333.684376,0.997029
