Band,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
sdssi,aligned_supersecret_ip_2459700d8949327311_2022d05d01T09d19d12d711_1a0344257_199d935_kb82_sophiarisin1.fit,75,0,59700.8895,2459700.889,NaN,NaN,2459700.894,1.034426,NaN,NaN,199.935,NaN,NaN,7.07919,7,13,20,0.192932,1.441444,0.693749,0.000351,0.001974,0.00095,550.354114,730.055493,730.055493,1184894.396,795.321103,1499.53554,968.421261,1500.03554,1034.078739,12.726209,11.576749,228604.1068,153.93804,385.995873,14.268939,0.001971,592.24495,11879.95508,1485.039739,361.86871,725.707903,4.274877,5.851626,5.216466,6.486785,76.007048,0.940964,1193.170564,451.06381,1193.670564,1551.43619,12.731798,11.624913,699569.1854,606.183184,13.24,0.00094,1154.055744,34190.23828,4544.485465,296.549157,4.800584,5.916608,5.344758,6.488458,72.056712,0.944122,2281.251102,622.943953,2281.751102,1379.556047,12.729897,11.452666,485325.2109,514.856878,13.23,0.001151,942.641017,23360.19922,3152.73087,292.503063,5.319915,6.1684,5.520645,6.816155,72.698048,0.936305
sdssi,aligned_supersecret_ip_2459700d8974044789_2022d05d01T09d22d46d041_1a0377403_199d933_kb82_sophiarisin1.fit,76,0,59700.89197,2459700.892,NaN,NaN,2459700.896,1.03774,NaN,NaN,199.933,NaN,NaN,7.446478,7,13,20,0.193579,1.435794,0.696479,0.000341,0.001916,0.00093,566.887926,749.214859,749.214859,1240938.741,812.067128,1498.937513,969.08856,1499.437513,1033.41144,12.726209,11.576746,240220.0624,153.93804,393.51539,14.265303,0.001914,610.446423,12060.25586,1560.498382,365.584317,725.707903,4.633776,5.759221,5.113183,6.40526,82.468307,0.947355,1192.580487,451.738505,1193.080487,1550.761495,12.731799,11.624909,731479.0656,618.636706,13.24,0.000918,1182.404888,39456.98438,4751.77588,297.203529,4.886053,5.784807,5.162194,6.407421,78.980379,0.947298,2280.653509,623.576426,2281.153509,1378.923574,12.729897,11.452664,509459.6758,526.062398,13.23,0.001121,968.439633,25919.89648,3309.511254,294.432565,5.740416,6.060297,5.450807,6.669787,76.399314,0.949874
sdssi,aligned_supersecret_ip_2459700d8998666848_2022d05d01T09d26d19d335_1a0413095_199d94_kb82_sophiarisin1.fit,77,0,59700.89444,2459700.894,NaN,NaN,2459700.899,1.04131,NaN,NaN,199.94,NaN,NaN,7.504882,7,13,20,0.19518,1.440213,0.694342,0.000343,0.001926,0.000928,568.831999,747.903288,747.903288,1237730.901,811.161253,1499.293826,969.286788,1499.793826,1033.213212,12.726206,11.576706,241579.9848,153.93804,394.08087,14.256364,0.001907,613.021344,13871.46191,1569.332602,363.308415,725.707903,4.546624,5.655946,5.034594,6.277299,80.746929,0.947589,1192.939768,451.895186,1193.439768,1550.604814,12.731797,11.62488,730508.4512,618.379397,13.24,0.000919,1181.32728,41193.33203,4745.470652,298.822978,4.825,5.678906,5.065962,6.29185,77.22748,0.944068,2281.011001,623.773567,2281.511001,1378.726433,12.729894,11.452633,507222.4501,524.966189,13.23,0.001123,966.200226,28210.67188,3294.977967,293.455553,5.696545,5.94416,5.305813,6.582506,76.211172,0.942616
sdssi,aligned_supersecret_ip_2459700d9256655350_2022d05d01T10d03d28d135_1a0951183_199d943_kb27_sophiarisin1.fit,78,0,59700.92023,2459700.92,NaN,NaN,2459700.925,1.095118,NaN,NaN,199.943,NaN,NaN,5.950057,7,13,20,0.194352,1.38413,0.722475,0.000367,0.001954,0.00102,529.961795,708.231609,708.231609,1120931.893,778.711025,1498.211104,969.68832,1498.711104,1032.81168,12.726206,11.576775,217855.6121,153.93804,382.20415,14.260977,0.002047,569.998028,16937.10156,1415.216226,386.690786,725.707903,3.365545,5.013057,5.128626,4.897488,25.238193,0.994757,1183.714408,457.807563,1184.214408,1544.692437,12.731795,11.624912,650768.0034,588.72916,13.24,0.000982,1105.377562,41094.61328,4227.467124,323.364408,3.668212,5.448941,5.506874,5.391007,34.086976,0.99673,2273.872822,611.888902,2274.372822,1390.611098,12.729894,11.452676,470163.8896,509.694847,13.23,0.001176,922.441914,36776.47266,3054.241106,314.234417,3.311533,4.850689,4.901051,4.800326,38.871888,0.990434
sdssi,aligned_supersecret_ip_2459700d9281483111_2022d05d01T10d07d02d686_1a1020357_199d944_kb27_sophiarisin1.fit,79,0,59700.92272,2459700.923,NaN,NaN,2459700.927,1.102036,NaN,NaN,199.944,NaN,NaN,5.373103,7,13,20,0.192137,1.392596,0.718083,0.000377,0.002024,0.001044,510.193538,687.886552,687.886552,1065302.942,761.365679,1498.641874,968.869922,1499.141874,1033.630078,12.726208,11.576774,204684.5075,153.93804,373.56864,14.273421,0.002126,547.91673,14644.22559,1329.655149,383.826162,725.707903,3.359415,5.158691,5.201317,5.116066,322.054157,0.995404,1184.029478,456.956373,1184.529478,1545.543627,12.731797,11.624925,620053.1568,576.033437,13.24,0.001008,1076.418689,38485.14453,4027.939791,321.548069,3.545615,5.474764,5.44735,5.502177,308.815868,0.997814,2274.267029,611.049312,2274.767029,1391.450688,12.729895,11.452673,445249.7854,497.858591,13.23,0.001213,894.329823,34171.30078,2892.396092,313.538859,3.264222,4.966857,4.971898,4.961815,316.415548,0.998311
sdssi,aligned_supersecret_ip_2459700d9306177651_2022d05d01T10d10d36d079_1a1092658_199d943_kb27_sophiarisin1.fit,80,0,59700.92519,2459700.925,NaN,NaN,2459700.929,1.109266,NaN,NaN,199.943,NaN,NaN,5.483455,7,13,20,0.190594,1.397353,0.715639,0.000452,0.002405,0.001232,421.562424,581.012043,581.012043,795410.5701,672.085298,1499.168044,969.606357,1499.668044,1032.893643,12.726207,11.576757,151600.3428,153.93804,336.028024,14.282178,0.002572,451.153867,9438.018555,984.814038,368.514148,725.707903,3.859583,5.567226,5.61978,5.514671,321.110293,0.992046,1184.599501,457.766476,1185.099501,1544.733524,12.731796,11.624906,463623.5421,507.396381,13.24,0.001188,913.730487,26871.55469,3011.754223,322.975832,3.700259,5.56054,5.572992,5.548088,317.660041,0.997667,2274.796678,611.850848,2275.296678,1390.649152,12.729894,11.452662,331787.028,440.735249,13.23,0.001441,752.803477,22100.77539,2155.32839,318.201266,3.517419,5.220026,5.176676,5.263376,307.18158,0.996204
sdssi,aligned_supersecret_ip_2459700d9330865308_2022d05d01T10d14d09d492_1a1168421_199d942_kb27_sophiarisin1.fit,81,0,59700.92766,2459700.928,NaN,NaN,2459700.932,1.116842,NaN,NaN,199.942,NaN,NaN,5.244857,7,13,20,0.19184,1.409938,0.709251,0.000518,0.002736,0.001376,370.545015,515.339643,515.339643,650038.7048,618.112582,1499.038197,969.464244,1499.538197,1033.035756,12.726207,11.576761,124703.7256,153.93804,314.958903,14.2751,0.002926,395.936499,9073.441406,810.090382,358.297195,725.707903,3.38012,5.18663,5.259051,5.114209,322.940442,0.989589,1184.440343,457.62262,1184.940343,1544.87738,12.731796,11.624914,380306.2068,466.408914,13.24,0.001331,815.392235,27908.23438,2470.514804,320.287245,3.680979,5.167482,5.196761,5.138203,321.054858,0.997082,2274.63252,611.719456,2275.13252,1390.780544,12.729894,11.452666,269732.498,405.61791,13.23,0.001631,664.991588,23178.62891,1752.214709,316.266684,3.190017,4.850214,4.841003,4.859425,312.927712,0.997238
sdssi,aligned_supersecret_ip_2459700d9355552560_2022d05d01T10d17d42d809_1a12475_199d935_kb27_sophiarisin1.fit,82,0,59700.93013,2459700.93,NaN,NaN,2459700.934,1.12475,NaN,NaN,199.935,NaN,NaN,5.368306,7,13,20,0.189629,1.41904,0.704702,0.000641,0.003339,0.001658,295.926044,424.973718,424.973718,475619.2885,547.152418,1498.425854,969.066227,1498.925854,1033.433773,12.726206,11.57675,90191.29036,153.93804,286.571749,14.287688,0.003663,314.724988,5888.483887,585.893456,351.080324,725.707903,3.639122,5.3037,5.384638,5.222763,322.903876,0.987453,1183.824718,457.17915,1184.324718,1545.32085,12.731796,11.624907,279004.3962,411.712167,13.24,0.001601,677.668571,17923.41016,1812.446074,322.634937,3.730126,5.345945,5.422308,5.269583,324.532833,0.992354,2274.021271,611.289436,2274.521271,1391.210564,12.729894,11.452657,196614.8923,360.373223,13.23,0.001988,545.586853,15044.48047,1277.233959,318.077393,3.490812,4.986412,5.029041,4.943783,320.636246,0.99235
sdssi,aligned_supersecret_ip_2459701d4281914630_2022d05d01T22d07d08d734_1a0808971_200d287_kb56_sophiarisin1.fit,83,0,59701.42279,2459701.423,NaN,NaN,2459701.427,1.080897,NaN,NaN,200.287,NaN,NaN,6.955174,7,13,20,0.191749,1.424729,0.701888,0.000381,0.002098,0.001033,503.518808,679.243278,679.243278,1048200.129,756.66043,1500.547717,969.544848,1501.047717,1032.955152,12.726203,11.576649,200990.8244,153.93804,371.870876,14.27562,0.002154,540.485522,10763.50879,1305.660539,389.373305,725.707903,5.629105,5.684852,5.811274,5.55843,320.09577,0.936877,1197.689091,450.655074,1198.189091,1551.844926,12.731794,11.624822,615904.3327,574.552124,13.24,0.001012,1071.972945,37227.26953,4000.988531,324.596001,5.070422,5.492429,5.673611,5.311246,322.467937,0.934617,2283.961542,629.273508,2284.461542,1373.226492,12.72989,11.452586,432295.7964,492.366594,13.23,0.001236,877.995789,22360.97656,2808.245423,321.752615,4.79769,5.450229,5.632428,5.26803,324.60668,0.958816
sdssi,aligned_supersecret_ip_2459701d4306720719_2022d05d01T22d10d43d553_1a0767747_200d294_kb56_sophiarisin1.fit,84,0,59701.42527,2459701.425,NaN,NaN,2459701.43,1.076775,NaN,NaN,200.294,NaN,NaN,7.365338,7,13,20,0.191339,1.430234,0.699186,0.000381,0.002107,0.00103,502.44574,678.752834,678.752834,1048308.623,756.906229,1499.851091,969.303624,1500.351091,1033.196376,12.726203,11.576652,200582.367,153.93804,372.015767,14.277941,0.002159,539.177058,9243.772461,1303.007151,392.775297,725.707903,5.548479,5.859456,5.973248,5.745664,319.471484,0.937619,1196.986232,450.426277,1197.486232,1552.073723,12.731794,11.624824,616947.3908,575.043915,13.24,0.001012,1072.870045,31091.29688,4007.764362,325.368705,4.991559,5.634959,5.796493,5.473425,321.480721,0.934769,2283.277178,629.017434,2283.777178,1373.482566,12.72989,11.452587,431361.2326,492.17023,13.23,0.001238,876.447226,22732.31836,2802.174385,324.585306,4.600803,5.582751,5.750743,5.414759,323.591041,0.958571
sdssi,aligned_supersecret_ip_2459701d4331525490_2022d05d01T22d14d17d785_1a0729292_200d297_kb56_sophiarisin1.fit,85,0,59701.42775,2459701.428,NaN,NaN,2459701.432,1.072929,NaN,NaN,200.297,NaN,NaN,7.945526,7,13,20,0.190824,1.419686,0.704381,0.000382,0.002097,0.00104,499.595819,677.026255,677.026255,1043809.246,756.178518,1500.584555,969.284291,1501.084555,1033.215709,12.726203,11.576651,199183.698,153.93804,371.660958,14.280869,0.002171,535.928495,8899.545898,1293.921229,397.301483,725.707903,5.935291,5.935719,6.02218,5.849258,318.314035,0.936323,1197.715015,450.416008,1198.215015,1552.083992,12.731793,11.624822,612427.0848,573.675415,13.24,0.001017,1067.549818,31937.43164,3978.399911,331.901971,5.570015,5.707051,5.879664,5.534438,321.900147,0.935809,2283.982389,628.972216,2284.482389,1373.527784,12.72989,11.45259,431382.1609,492.648424,13.23,0.001239,875.638976,20974.15039,2802.310337,329.773242,4.965934,5.639403,5.791554,5.487253,322.977159,0.961519
sdssi,aligned_supersecret_ip_2459701d4356330722_2022d05d01T22d17d52d440_1a0693399_200d288_kb56_sophiarisin1.fit,86,0,59701.43024,2459701.43,NaN,NaN,2459701.434,1.06934,NaN,NaN,200.288,NaN,NaN,8.379029,7,13,20,0.190443,1.425968,0.701278,0.000382,0.002106,0.001036,499.060207,677.185795,677.185795,1045498.162,756.894113,1500.178693,969.186471,1500.678693,1033.313529,12.726203,11.576652,199108.288,153.93804,372.016542,14.283035,0.002173,535.213534,8269.585938,1293.431357,400.681899,725.707903,6.200539,6.077103,6.191633,5.962572,319.432175,0.940211,1197.269494,450.312154,1197.769494,1552.187846,12.731793,11.624829,614537.0101,574.75488,13.24,0.001015,1069.215819,27325.08203,3992.10624,334.546511,5.667622,5.855302,6.040978,5.669625,322.486773,0.939868,2283.585113,628.877983,2284.085113,1373.622017,12.72989,11.45259,430961.1514,492.489113,13.23,0.00124,875.067368,22260.72461,2799.575409,330.263364,5.323399,5.761197,5.931148,5.591247,323.607395,0.960329
sdssi,aligned_supersecret_ip_2459701d4381134589_2022d05d01T22d21d26d769_1a066019_200d293_kb56_sophiarisin1.fit,87,0,59701.43272,2459701.433,NaN,NaN,2459701.437,1.066019,NaN,NaN,200.293,NaN,NaN,8.581587,7,13,20,0.191659,1.426211,0.701158,0.000383,0.002112,0.001038,500.095937,675.291898,675.291898,1039463.499,754.573081,1500.317652,969.383883,1500.817652,1033.116117,12.726203,11.576651,199222.5272,153.93804,371.190523,14.276127,0.002169,536.712321,8026.384277,1294.173469,393.160394,725.707903,6.192279,6.134759,6.203296,6.066223,317.85677,0.949642,1197.39791,450.504214,1197.89791,1551.995786,12.731793,11.624827,611032.7226,572.921449,13.24,0.001018,1066.520941,28802.20508,3969.341967,329.645344,5.627378,5.879305,6.056521,5.70209,322.184857,0.941103,2283.742152,629.03978,2284.242152,1373.46022,12.72989,11.45259,428430.7766,491.061654,13.23,0.001244,872.45822,20616.45117,2783.13779,328.023218,5.546074,5.82478,6.003953,5.645606,324.249969,0.962479
sdssi,aligned_supersecret_ip_2459702d5481098332_2022d05d03T00d59d55d128_1a1739646_200d272_kb95_sophiarisin1.fit,88,0,59702.54277,2459702.543,NaN,NaN,2459702.547,1.173965,NaN,NaN,200.272,NaN,NaN,6.643989,7,13,20,0.187208,1.419069,0.704688,0.000369,0.002047,0.001016,507.824976,693.373994,693.373994,1088464.002,770.152861,1500.001025,968.941175,1500.501025,1033.558825,12.726203,11.576654,203769.5811,153.93804,374.461692,14.301637,0.002136,544.166694,11857.9502,1323.711677,396.243207,725.707903,3.898628,5.187481,5.27422,5.100742,17.417737,0.998341,1191.780819,451.711686,1192.280819,1550.788314,12.731793,11.624831,638512.3043,584.563487,13.24,0.000994,1092.289065,40523.875,4147.852631,334.034553,3.765906,5.102038,5.149153,5.054923,21.339389,0.999369,2282.171474,620.866655,2282.671474,1381.633345,12.72989,11.45259,449951.6981,501.418946,13.23,0.001209,897.356794,27175.23047,2922.940282,328.376388,3.685847,5.117416,5.174109,5.060722,359.261336,0.999509
sdssi,aligned_supersecret_ip_2459702d5505901012_2022d05d03T01d03d29d495_1a1830564_200d272_kb95_sophiarisin1.fit,89,0,59702.54525,2459702.545,NaN,NaN,2459702.549,1.183056,NaN,NaN,200.272,NaN,NaN,6.168201,7,13,20,0.186126,1.417892,0.705272,0.000368,0.002045,0.001017,506.089233,693.49634,693.49634,1088469.552,770.102203,1500.172275,969.325943,1500.672275,1033.174057,12.726203,11.576653,202592.4679,153.93804,373.768243,14.307933,0.002143,542.026969,11877.45703,1316.065008,396.712193,725.707903,4.028137,5.259635,5.233498,5.285772,303.866182,0.999312,1191.949376,452.110164,1192.449376,1550.389836,12.731793,11.62483,638296.6051,584.45829,13.24,0.000994,1092.116609,37280.02344,4146.451423,333.806495,3.960934,5.223031,5.173487,5.272576,302.004439,0.998126,2282.312069,621.270275,2282.812069,1381.229725,12.729889,11.452591,450172.9474,501.463769,13.23,0.001209,897.717793,27802.375,2924.377544,327.696557,3.871544,5.213475,5.164651,5.262299,303.30264,0.997775
sdssi,aligned_supersecret_ip_2459702d5530705652_2022d05d03T01d07d03d996_1a1925465_200d274_kb95_sophiarisin1.fit,90,0,59702.54773,2459702.548,NaN,NaN,2459702.552,1.192546,NaN,NaN,200.274,NaN,NaN,5.72832,7,13,20,0.18711,1.420543,0.703956,0.000368,0.002049,0.001015,507.817493,693.400352,693.400352,1089503.058,770.730647,1499.971554,969.262577,1500.471554,1033.237423,12.726203,11.576654,203857.3208,153.93804,374.640607,14.302206,0.002136,544.141017,13490.05664,1324.281645,397.281346,725.707903,3.826457,5.0476,5.038273,5.056927,308.281126,0.999747,1191.75894,452.05246,1192.25894,1550.44754,12.731793,11.62483,639396.2099,585.037655,13.24,0.000993,1092.914626,45330.84375,4153.594588,335.539036,3.575118,4.986107,4.956416,5.015798,300.342493,0.999408,2282.124903,621.196551,2282.624903,1381.303449,12.72989,11.452591,450106.8484,501.753597,13.23,0.00121,897.067507,31866.18164,2923.948157,331.323152,3.615184,4.964793,4.953939,4.975646,309.649994,0.999445
sdssi,aligned_supersecret_ip_2459702d5555857001_2022d05d03T01d10d41d178_1a202591_200d272_kb95_sophiarisin1.fit,91,0,59702.55025,2459702.55,NaN,NaN,2459702.554,1.202591,NaN,NaN,200.272,NaN,NaN,5.805107,7,13,20,0.186694,1.420637,0.703909,0.000368,0.002048,0.001015,507.283523,693.594726,693.594726,1089946.852,770.83549,1499.57445,969.447061,1500.07445,1033.052939,12.726203,11.576652,203486.5415,153.93804,374.426133,14.304625,0.002138,543.462444,12620.74707,1321.873018,397.460397,725.707903,4.051712,5.162029,5.299779,5.024279,6.385386,0.99701,1191.337746,452.231807,1191.837746,1550.268193,12.731793,11.624831,639674.1689,585.147596,13.24,0.000993,1093.184307,42320.98438,4155.400243,335.497304,3.82441,5.073939,5.17938,4.968497,4.424481,0.998232,2281.698095,621.349538,2282.198095,1381.150462,12.72989,11.452593,450272.6828,501.786452,13.23,0.001209,897.339259,29857.44336,2925.025437,330.805498,3.810879,5.060439,5.177541,4.943338,357.283605,0.997841
sdssi,aligned_supersecret_ip_2459702d5580660570_2022d05d03T01d14d15d537_1a2129208_200d269_kb95_sophiarisin1.fit,92,0,59702.55273,2459702.553,NaN,NaN,2459702.557,1.212921,NaN,NaN,200.269,NaN,NaN,5.794844,7,13,20,0.185802,1.421042,0.703709,0.000366,0.002042,0.001011,507.843728,695.763234,695.763234,1096253.626,772.849611,1499.764344,969.728665,1500.264344,1032.771335,12.726203,11.576655,203685.7939,153.93804,374.492811,14.309826,0.002136,543.89774,12318.23242,1323.167385,396.954598,725.707903,3.905597,5.106015,5.141964,5.070066,37.288467,0.997197,1191.532662,452.496546,1192.032662,1550.003454,12.731793,11.624831,643451.3037,586.696625,13.24,0.00099,1096.73599,42857.07031,4179.936964,335.684008,3.967442,4.975698,5.001907,4.949488,34.334006,0.999161,2281.907671,621.609878,2282.407671,1380.890122,12.72989,11.452593,452802.322,503.074142,13.23,0.001206,900.070754,29333.46094,2941.458277,331.811231,3.706386,4.996781,5.043634,4.949929,25.637302,0.999102
sdssi,aligned_supersecret_ip_2459703d4638041691_2022d05d03T22d58d35d889_1a0448643_200d289_kb56_sophiarisin1.fit,93,0,59703.45852,2459703.459,NaN,NaN,2459703.463,1.044864,NaN,NaN,200.289,NaN,NaN,6.565172,7,13,20,0.185753,1.427588,0.700482,0.000382,0.002133,0.001047,486.162457,669.153229,669.153229,1022987.664,749.377528,1500.519193,969.059935,1501.019193,1033.440065,12.726203,11.576653,190023.3613,153.93804,365.237095,14.310109,0.002231,520.273991,8219.486328,1234.414582,393.11866,725.707903,4.6208,6.025261,6.165945,5.884578,323.788042,0.976112,1197.55381,450.306596,1198.05381,1552.193404,12.731793,11.624823,601586.8015,569.136483,13.24,0.001027,1057.016761,24562.19336,3907.980129,331.619527,4.744316,5.959171,6.101223,5.817119,324.780373,0.979746,2283.9033,628.58952,2284.4033,1373.91048,12.729889,11.452582,421400.8627,487.493942,13.23,0.001255,864.422768,17158.76758,2737.470626,326.406827,4.535555,6.012802,6.167983,5.857621,329.93297,0.98927
sdssi,aligned_supersecret_ip_2459703d4662859859_2022d05d03T23d02d10d394_1a0447756_200d299_kb56_sophiarisin1.fit,94,0,59703.461,2459703.461,NaN,NaN,2459703.465,1.044776,NaN,NaN,200.299,NaN,NaN,7.004949,7,13,20,0.184571,1.427587,0.700483,0.000379,0.002124,0.001042,486.481992,672.176482,672.176482,1031580.109,752.219198,1499.646741,969.182644,1500.146741,1033.317356,12.726203,11.576652,190399.6996,153.93804,365.927558,14.317042,0.00223,520.320744,8262.705078,1236.859321,396.783369,725.707903,4.879389,6.020597,6.439282,5.601912,334.118952,0.949987,1196.672078,450.423278,1197.172078,1552.076722,12.731793,11.624825,606639.5694,571.196193,13.24,0.001022,1062.051142,25127.83594,3940.803516,330.97422,4.952883,5.916463,6.321914,5.511011,336.021811,0.958506,2282.998573,628.727631,2283.498573,1373.772369,12.729889,11.452584,424940.5393,489.457486,13.23,0.00125,868.186822,17165.7168,2760.46479,329.025917,4.617403,5.953004,6.322961,5.583046,340.060318,0.973968
sdssi,aligned_supersecret_ip_2459703d4687663140_2022d05d03T23d05d44d892_1a0449172_200d294_kb56_sophiarisin1.fit,95,0,59703.46348,2459703.463,NaN,NaN,2459703.468,1.044917,NaN,NaN,200.294,NaN,NaN,7.120165,7,13,20,0.182389,1.420375,0.704039,0.000375,0.002102,0.001042,486.237014,675.73526,675.73526,1038811.544,753.982039,1500.526618,969.195153,1501.026618,1033.304847,12.726203,11.576654,189467.9401,153.93804,364.588812,14.329953,0.002231,519.675684,9091.614258,1230.806499,390.770356,725.707903,4.818051,5.850927,6.055452,5.646402,323.435999,0.942118,1197.544929,450.428141,1198.044929,1552.071859,12.731793,11.624826,609617.1184,572.109057,13.24,0.001018,1065.561034,27668.38867,3960.146032,326.762865,4.979384,5.746211,5.976001,5.516421,325.442271,0.949825,2283.872948,628.732119,2284.372948,1373.767881,12.729889,11.452584,429194.4251,491.100948,13.23,0.001242,873.943385,19211.98047,2788.098543,324.364934,4.558111,5.748812,5.978905,5.518719,328.043767,0.966969
sdssi,aligned_supersecret_ip_2459703d4712581472_2022d05d03T23d09d19d640_1a0452886_200d289_kb56_sophiarisin1.fit,96,0,59703.46597,2459703.466,NaN,NaN,2459703.47,1.045289,NaN,NaN,200.289,NaN,NaN,7.306531,7,13,20,0.183908,1.428195,0.700184,0.000376,0.002112,0.001036,489.315275,676.140665,676.140665,1040670.559,754.417366,1500.438433,969.714976,1500.938433,1032.785024,12.726203,11.576656,191387.9114,153.93804,365.699517,14.320947,0.002217,523.347455,9811.483398,1243.278863,389.60967,725.707903,4.993961,5.937409,6.177216,5.697603,324.242574,0.935302,1197.460249,450.983421,1197.960249,1551.516579,12.731793,11.624829,612092.7318,573.00921,13.24,0.001016,1068.207493,30554.57617,3976.227914,325.096343,5.076886,5.824849,6.106506,5.543193,326.482627,0.938851,2283.752268,629.230871,2284.252268,1373.269129,12.72989,11.452583,428577.8275,490.719886,13.23,0.001242,873.365517,19359.79883,2784.093051,323.45883,4.72858,5.74062,5.932127,5.549114,324.904217,0.961322
sdssi,aligned_supersecret_ip_2459703d4737395039_2022d05d03T23d12d54d164_1a0458905_200d29_kb56_sophiarisin1.fit,97,0,59703.46845,2459703.468,NaN,NaN,2459703.473,1.04589,NaN,NaN,200.29,NaN,NaN,7.701029,7,13,20,0.183957,1.41975,0.704349,0.000379,0.002111,0.001047,485.7764,672.61353,672.61353,1031037.034,751.795271,1499.85097,969.390896,1500.35097,1033.109104,12.726203,11.576661,189666.2606,153.93804,365.125533,14.320661,0.002233,519.454937,8479.915039,1232.094813,394.115427,725.707903,5.935052,6.247947,6.543195,5.952699,325.801193,0.934394,1196.883887,450.663359,1197.383887,1551.836641,12.731793,11.624835,604944.6297,570.304531,13.24,0.001023,1060.739653,27025.62109,3929.792984,328.6028,5.133907,6.109754,6.431626,5.787881,327.143576,0.934742,2283.186224,628.875694,2283.686224,1373.624306,12.72989,11.452586,426092.4041,489.845764,13.23,0.001247,869.850135,18936.99414,2767.947442,327.132299,4.727597,5.972184,6.191707,5.752661,325.451725,0.95766
sdssi,aligned_supersecret_ip_2459704d4225937370_2022d05d04T21d59d19d613_1a0763336_200d275_kb95_sophiarisin1.fit,98,0,59704.41736,2459704.417,NaN,NaN,2459704.421,1.076334,NaN,NaN,200.275,NaN,NaN,6.664292,7,13,20,0.178323,1.413076,0.707676,0.000357,0.002022,0.001013,499.559972,698.897079,698.897079,1095152.884,769.26707,1499.120879,968.97312,1499.620879,1033.52688,12.726206,11.576763,195291.2706,153.93804,366.067918,14.35443,0.002171,533.483709,10298.91309,1268.635554,371.724637,725.707903,4.372022,5.312132,5.253269,5.370996,298.69559,0.998309,1191.021713,451.554149,1191.521713,1550.945851,12.731796,11.624906,641311.8353,583.726166,13.24,0.000988,1098.651855,35866.74219,4166.03872,308.021438,3.960528,5.146459,5.095178,5.197741,303.545866,0.997379,2281.381573,621.124234,2281.881573,1381.375766,12.729894,11.452672,453841.0492,501.034518,13.23,0.001198,905.807949,27561.48242,2948.205974,303.194981,3.959298,5.150325,5.11833,5.18232,306.670308,0.998122
sdssi,aligned_supersecret_ip_2459704d4250741960_2022d05d04T22d02d53d972_1a0725147_200d275_kb95_sophiarisin1.fit,99,0,59704.41984,2459704.42,NaN,NaN,2459704.424,1.072515,NaN,NaN,200.275,NaN,NaN,6.190163,7,13,20,0.177126,1.416008,0.706211,0.000354,0.002018,0.001006,500.051964,701.819724,701.819724,1103204.616,771.516337,1498.782261,969.077576,1499.282261,1033.422424,12.726206,11.576765,195406.4568,153.93804,366.09861,14.361743,0.002169,533.753615,11677.99609,1269.383817,371.360233,725.707903,4.299115,5.173432,5.16386,5.183003,312.673638,0.997919,1190.694941,451.650526,1191.194941,1550.849474,12.731796,11.624904,646581.75,585.640732,13.24,0.000983,1104.058708,40121.01953,4200.27272,304.975364,3.728565,4.985045,5.013821,4.956268,319.49178,0.994534,2281.057474,621.213222,2281.557474,1381.286778,12.729894,11.45267,456622.866,502.257295,13.23,0.001194,909.141331,29962.74414,2966.27699,302.093472,3.878518,4.968581,5.026757,4.910405,324.424756,0.994748
